Original Filename,Shot Filename,Total Number of Keyframes,Keyframes in Shot,Keyframes per Second (Shot),Total Original Time,Start Time,End Time
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_32_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,17,1.8478260869565184,666.003,217.64,226.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_33_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,1.5624999999999987,666.003,226.84,229.4
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_34_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,17,2.2135416666666647,666.003,229.4,237.08
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_35_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,1.515151515151523,666.003,237.08,239.72
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_36_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,2.380952380952371,666.003,239.72,243.08
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_37_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,1.8333333333333333,666.003,243.08,249.08
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_38_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,9,3.214285714285734,666.003,249.08,251.88
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_39_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,18,2.6785714285714177,666.003,251.88,258.6
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_40_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,10,2.4509803921568722,666.003,258.6,262.68
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_41_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,9,2.960526315789454,666.003,262.68,265.72
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_42_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,12,3.8461538461539106,666.003,265.72,268.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_43_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,9,1.679104477611936,666.003,268.84,274.2
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_44_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,7,1.4830508474576185,666.003,274.2,278.92
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_45_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,5,1.388888888888902,666.003,278.92,282.52
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_46_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,5,1.6891891891891684,666.003,282.52,285.48
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_47_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,1.3636363636363706,666.003,285.48,289.88
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_48_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,5,1.25,666.003,289.88,293.88
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_49_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,1.9366197183098568,666.003,293.88,299.56
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_50_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,1.020408163265302,666.003,299.56,303.48
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_51_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,1.5384615384615419,666.003,303.48,308.68
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_52_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,15,2.9296874999999973,666.003,308.68,313.8
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_53_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,9,2.0833333333333366,666.003,313.8,318.12
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_54_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,22,2.75,666.003,318.12,326.12
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_55_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.9255319148936243,666.003,326.12,329.88
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_56_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,5,1.3020833333333226,666.003,329.88,333.72
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_57_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,1.9230769230769553,666.003,333.72,336.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_58_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,9,1.6544117647058831,666.003,336.84,342.28
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_59_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,5,1.3888888888888802,666.003,342.28,345.88
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_60_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.8061224489795804,666.003,345.88,349.8
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_61_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,10,2.3584905660377307,666.003,349.8,354.04
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_62_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.5462962962963003,666.003,354.04,358.36
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_63_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,7,3.977272727272748,666.003,358.36,360.12
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_64_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,1.3513513513513606,666.003,360.12,363.08
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_65_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,1.119402985074624,666.003,363.08,368.44
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_66_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,13,2.9545454545454697,666.003,368.44,372.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_67_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,2.1739130434782235,666.003,372.84,374.68
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_68_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,16,3.030303030303046,666.003,374.68,379.96
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_69_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,16,3.7735849056603694,666.003,379.96,384.2
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_70_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,2,1.2499999999999822,666.003,384.2,385.8
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_71_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.864583333333352,666.003,385.8,389.64
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_72_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,1.0869565217391228,666.003,389.64,395.16
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_73_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,17,3.1250000000000013,666.003,395.16,400.6
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_74_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,16,3.1746031746031975,666.003,400.6,405.64
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_75_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.696078431372522,666.003,405.64,409.72
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_76_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,3,3.750000000000213,666.003,409.72,410.52
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_77_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,1.388888888888891,666.003,410.52,416.28
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_78_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.330508474576258,666.003,416.28,421.0
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_79_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,14,1.7857142857142914,666.003,421.0,428.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_80_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,1.1627906976744193,666.003,428.84,432.28
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_81_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,3,1.2499999999999822,666.003,432.28,434.68
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_82_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,2.7777777777778185,666.003,434.68,436.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_83_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,1.363636363636353,666.003,436.84,441.24
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_84_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,12,2.6785714285714177,666.003,441.24,445.72
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_85_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,18,1.973684210526327,666.003,445.72,454.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_86_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,16,2.0,666.003,454.84,462.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_87_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,14,3.8888888888888644,666.003,462.84,466.44
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_88_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,16,3.7735849056603694,666.003,466.44,470.68
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_89_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,3.030303030303046,666.003,470.68,473.32
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_90_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,28,2.6315789473684243,666.003,473.32,483.96
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_91_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,1.6949152542372783,666.003,483.96,488.68
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_92_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,14,2.6119402985074562,666.003,488.68,494.04
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_93_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,15,1.7857142857142905,666.003,494.04,502.44
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_94_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,2.0833333333333366,666.003,502.44,505.32
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_95_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,7,1.5624999999999936,666.003,505.32,509.8
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_96_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,3,1.1363636363636178,666.003,509.8,512.44
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_97_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.9255319148936243,666.003,512.44,516.2
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_98_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,34,2.4853801169590732,666.003,516.2,529.88
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_99_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,1.2500000000000118,666.003,529.88,534.68
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_100_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,11,2.182539682539649,666.003,534.68,539.72
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_101_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,6,1.666666666666656,666.003,539.72,543.32
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_102_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,13,1.6089108910891234,666.003,543.32,551.4
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_103_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,12,2.3809523809523445,666.003,551.4,556.44
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_104_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,1.2500000000000266,666.003,556.44,559.64
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_105_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,17,3.219696969696986,666.003,559.64,564.92
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_106_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,5,1.4880952380952321,666.003,564.92,568.28
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_107_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,10,2.4038461538461067,666.003,568.28,572.44
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_108_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,12,1.829268292682942,666.003,572.44,579.0
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_109_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,5,1.25,666.003,579.0,583.0
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_110_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,15,2.130681818181829,666.003,583.0,590.04
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_111_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,4,1.3513513513513347,666.003,590.04,593.0
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_112_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,2.9411764705882057,666.003,593.0,595.72
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_113_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,2.5641025641025603,666.003,595.72,598.84
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_114_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,13,3.125000000000024,666.003,598.84,603.0
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_115_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,32,2.185792349726778,666.003,603.0,617.64
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_116_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,8,3.571428571428557,666.003,617.64,619.88
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_117_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,28,2.966101694915237,666.003,619.88,629.32
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_118_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,15,2.083333333333353,666.003,629.32,636.52
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_119_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,43,2.4321266968325705,666.003,636.52,654.2
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_120_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,7,1.4112903225806672,666.003,654.2,659.16
83_0_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,83_121_1CF6E58A-226-00007-000001D0-1CF61C1D.webm,1414,9,1.3152126260411956,666.003,659.16,666.003
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_1_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,12,2.173913043478261,504.003,0,5.52
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_2_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,17,2.1683673469387754,504.003,5.52,13.36
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_3_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,13,2.2569444444444438,504.003,13.36,19.12
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_4_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,14,1.9444444444444446,504.003,19.12,26.32
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_5_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,16,2.02020202020202,504.003,26.32,34.24
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_6_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,4,1.2195121951219507,504.003,34.24,37.52
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_7_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,20,3.4246575342465775,504.003,37.52,43.36
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_8_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,13,2.0312500000000004,504.003,43.36,49.76
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_9_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,5,1.8939393939393936,504.003,49.76,52.4
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_10_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,9,2.499999999999999,504.003,52.4,56.0
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_11_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,8,2.3809523809523814,504.003,56.0,59.36
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_12_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,1.190476190476189,504.003,59.36,64.4
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_13_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,12,1.9480519480519491,504.003,64.4,70.56
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_14_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,18,2.4193548387096784,504.003,70.56,78.0
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_15_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,1.648351648351648,504.003,78.0,81.64
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_16_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,15,2.533783783783783,504.003,81.64,87.56
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_17_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,24,2.8301886792452815,504.003,87.56,96.04
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_18_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,24,1.9354838709677433,504.003,96.04,108.44
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_19_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,8,2.3809523809523814,504.003,108.44,111.8
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_20_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,20,2.2935779816513766,504.003,111.8,120.52
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_21_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,7,2.2435897435897405,504.003,120.52,123.64
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_22_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,11,1.3221153846153835,504.003,123.64,131.96
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_23_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,11,2.5462962962963003,504.003,131.96,136.28
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_24_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,18,2.6470588235294072,504.003,136.28,143.08
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_25_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,1.530612244897964,504.003,143.08,147.0
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_26_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,7,2.3026315789473744,504.003,147.0,150.04
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_27_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,1.31578947368421,504.003,150.04,154.6
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_28_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,27,2.7217741935483826,504.003,154.6,164.52
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_29_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,8,1.4084507042253576,504.003,164.52,170.2
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_30_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,29,2.095375722543352,504.003,170.2,184.04
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_31_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,15,1.89393939393939,504.003,184.04,191.96
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_32_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,22,2.5462962962963003,504.003,191.96,200.6
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_33_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,7,1.4830508474576274,504.003,200.6,205.32
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_34_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,17,1.94954128440367,504.003,205.32,214.04
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_35_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,13,2.304964539007086,504.003,214.04,219.68
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_36_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,17,2.5914634146341453,504.003,219.68,226.24
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_37_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,24,2.0,504.003,226.24,238.24
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_38_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,8,1.9607843137254979,504.003,238.24,242.32
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_39_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,10,1.4204545454545414,504.003,242.32,249.36
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_40_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,7,1.182432432432435,504.003,249.36,255.28
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_41_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,3.5714285714286174,504.003,255.28,256.96
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_42_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,12,3.7499999999999467,504.003,256.96,260.16
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_43_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,7,1.5625000000000135,504.003,260.16,264.64
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_44_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,16,4.0,504.003,264.64,268.64
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_45_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,10,2.336448598130825,504.003,268.64,272.92
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_46_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,2.343749999999998,504.003,272.92,275.48
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_47_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,22,3.8732394366197136,504.003,275.48,281.16
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_48_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,8,1.5503875968992344,504.003,281.16,286.32
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_49_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,5,1.4880952380952321,504.003,286.32,289.68
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_50_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,12,1.1450381679389292,504.003,289.68,300.16
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_51_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,9,2.586206896551753,504.003,300.16,303.64
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_52_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,11,3.1976744186046533,504.003,303.64,307.08
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_53_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,7,1.5086206896551584,504.003,307.08,311.72
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_54_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,21,1.7156862745098107,504.003,311.72,323.96
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_55_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,5,1.1792452830188653,504.003,323.96,328.2
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_56_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,2.0270270270270023,504.003,328.2,331.16
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_57_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,6,1.5625000000000102,504.003,331.16,335.0
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_58_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,23,2.0535714285714306,504.003,335.0,346.2
84_0_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,84_59_1CF6E6F4-350-0000A-000001D0-1CF61C1D.webm,1057,5,1.0245901639344273,504.003,346.2,351.08
